date,data,cols
2017-07-03 21:00:01,1296.0,channel_1
2017-07-03 22:00:01,881.0,channel_1
2017-07-03 23:00:01,530.0,channel_1
2017-07-04 00:00:01,183.0,channel_1
2017-07-04 01:00:01,73.0,channel_1
2017-07-04 02:00:01,78.0,channel_1
2017-07-04 03:00:01,47.0,channel_1
2017-07-04 04:00:01,89.0,channel_1
2017-07-04 05:00:01,207.0,channel_1
2017-07-04 06:00:01,470.0,channel_1
2017-07-04 07:00:01,1256.0,channel_1
2017-07-04 08:00:01,2642.0,channel_1
2017-07-04 09:00:01,2224.0,channel_1
2017-07-04 10:00:01,2525.0,channel_1
2017-07-04 11:00:01,3318.0,channel_1
2017-07-04 12:00:01,4157.0,channel_1
2017-07-04 13:00:01,4603.0,channel_1
2017-07-04 14:00:01,4570.0,channel_1
2017-07-04 15:00:01,4207.0,channel_1
2017-07-04 16:00:01,4430.0,channel_1
2017-07-04 17:00:01,4572.0,channel_1
2017-07-04 18:00:01,3328.0,channel_1
2017-07-04 19:00:01,2388.0,channel_1
2017-07-04 20:00:01,1658.0,channel_1
2017-07-04 21:00:01,1516.0,channel_1
2017-07-04 22:00:01,1036.0,channel_1
2017-07-04 23:00:01,608.0,channel_1
2017-07-05 00:00:01,304.0,channel_1
2017-07-05 01:00:01,129.0,channel_1
2017-07-05 02:00:01,70.0,channel_1
2017-07-05 03:00:01,64.0,channel_1
2017-07-05 04:00:01,80.0,channel_1
2017-07-05 05:00:01,274.0,channel_1
2017-07-05 06:00:01,542.0,channel_1
2017-07-05 07:00:01,1216.0,channel_1
2017-07-05 08:00:01,2536.0,channel_1
2017-07-05 09:00:01,2245.0,channel_1
2017-07-05 10:00:01,2778.0,channel_1
2017-07-05 11:00:01,3582.0,channel_1
2017-07-05 12:00:01,4583.0,channel_1
2017-07-05 13:00:01,4872.0,channel_1
2017-07-05 14:00:01,4561.0,channel_1
2017-07-05 15:00:01,4465.0,channel_1
2017-07-05 16:00:01,4468.0,channel_1
2017-07-05 17:00:01,4941.0,channel_1
2017-07-05 18:00:01,3703.0,channel_1
2017-07-05 19:00:01,2328.0,channel_1
2017-07-05 20:00:01,1987.0,channel_1
2017-07-05 21:00:01,1715.0,channel_1
2017-07-05 22:00:01,1171.0,channel_1
2017-07-05 23:00:01,708.0,channel_1
2017-07-06 00:00:01,370.0,channel_1
2017-07-06 01:00:01,147.0,channel_1
2017-07-06 02:00:01,134.0,channel_1
2017-07-06 03:00:01,61.0,channel_1
2017-07-06 04:00:01,67.0,channel_1
2017-07-06 05:00:01,242.0,channel_1
2017-07-06 06:00:01,521.0,channel_1
2017-07-06 07:00:01,1238.0,channel_1
2017-07-06 08:00:01,2418.0,channel_1
2017-07-06 09:00:01,2278.0,channel_1
2017-07-06 10:00:01,2803.0,channel_1
2017-07-06 11:00:01,3501.0,channel_1
2017-07-06 12:00:01,4495.0,channel_1
2017-07-06 13:00:01,4937.0,channel_1
2017-07-06 14:00:01,4544.0,channel_1
2017-07-06 15:00:01,4455.0,channel_1
2017-07-06 16:00:01,4516.0,channel_1
2017-07-06 17:00:01,5007.0,channel_1
2017-07-06 18:00:01,3767.0,channel_1
2017-07-06 19:00:01,2671.0,channel_1
2017-07-06 20:00:01,1986.0,channel_1
2017-07-06 21:00:01,1785.0,channel_1
2017-07-06 22:00:01,1421.0,channel_1
2017-07-06 23:00:01,803.0,channel_1
2017-07-07 00:00:01,375.0,channel_1
2017-07-07 01:00:01,252.0,channel_1
2017-07-07 02:00:01,209.0,channel_1
2017-07-07 03:00:01,195.0,channel_1
2017-07-07 04:00:01,151.0,channel_1
2017-07-07 05:00:01,279.0,channel_1
2017-07-07 06:00:01,535.0,channel_1
2017-07-07 07:00:01,1158.0,channel_1
2017-07-07 08:00:01,2426.0,channel_1
2017-07-07 09:00:01,2626.0,channel_1
2017-07-07 10:00:01,3099.0,channel_1
2017-07-07 11:00:01,3584.0,channel_1
2017-07-07 12:00:01,4462.0,channel_1
2017-07-07 13:00:01,5507.0,channel_1
2017-07-07 14:00:01,5114.0,channel_1
2017-07-07 15:00:01,4690.0,channel_1
2017-07-07 16:00:01,4791.0,channel_1
2017-07-07 17:00:01,6564.0,channel_1
2017-07-07 18:00:01,4837.0,channel_1
2017-07-07 19:00:01,3350.0,channel_1
2017-07-07 20:00:01,2774.0,channel_1
2017-07-07 21:00:01,2501.0,channel_1
2017-07-07 22:00:01,2357.0,channel_1
2017-07-07 23:00:01,1478.0,channel_1
2017-07-08 00:00:01,1272.0,channel_1
2017-07-08 01:00:01,1024.0,channel_1
2017-07-08 02:00:01,669.0,channel_1
2017-07-08 03:00:01,443.0,channel_1
2017-07-08 04:00:01,316.0,channel_1
2017-07-08 05:00:01,231.0,channel_1
2017-07-08 06:00:01,305.0,channel_1
2017-07-08 07:00:01,458.0,channel_1
2017-07-08 08:00:01,850.0,channel_1
2017-07-08 09:00:01,1364.0,channel_1
2017-07-08 10:00:01,2252.0,channel_1
2017-07-08 11:00:01,3198.0,channel_1
2017-07-08 12:00:01,4054.0,channel_1
2017-07-08 13:00:01,4379.0,channel_1
2017-07-08 14:00:01,3964.0,channel_1
2017-07-08 15:00:01,3950.0,channel_1
2017-07-08 16:00:01,4040.0,channel_1
2017-07-08 17:00:01,4353.0,channel_1
2017-07-08 18:00:01,3430.0,channel_1
2017-07-08 19:00:01,2865.0,channel_1
2017-07-08 20:00:01,2244.0,channel_1
2017-07-08 21:00:01,2183.0,channel_1
2017-07-08 22:00:01,2146.0,channel_1
2017-07-08 23:00:01,1690.0,channel_1
2017-07-09 00:00:01,1373.0,channel_1
2017-07-09 01:00:01,1207.0,channel_1
2017-07-09 02:00:01,858.0,channel_1
2017-07-09 03:00:01,685.0,channel_1
2017-07-09 04:00:01,513.0,channel_1
2017-07-09 05:00:01,432.0,channel_1
2017-07-09 06:00:01,396.0,channel_1
2017-07-09 07:00:01,432.0,channel_1
2017-07-09 08:00:01,709.0,channel_1
2017-07-09 09:00:01,1289.0,channel_1
2017-07-09 10:00:01,2176.0,channel_1
2017-07-09 11:00:01,3134.0,channel_1
2017-07-09 12:00:01,3770.0,channel_1
2017-07-09 13:00:01,4042.0,channel_1
2017-07-09 14:00:01,4174.0,channel_1
2017-07-09 15:00:01,3849.0,channel_1
2017-07-09 16:00:01,3684.0,channel_1
2017-07-09 17:00:01,3240.0,channel_1
2017-07-09 18:00:01,2900.0,channel_1
2017-07-09 19:00:01,2278.0,channel_1
2017-07-09 20:00:01,1789.0,channel_1
2017-07-09 21:00:01,1310.0,channel_1
2017-07-09 22:00:01,894.0,channel_1
2017-07-09 23:00:01,544.0,channel_1
2017-07-10 00:00:01,305.0,channel_1
2017-07-10 01:00:01,114.0,channel_1
2017-07-10 02:00:01,81.0,channel_1
2017-07-10 03:00:01,65.0,channel_1
2017-07-10 04:00:01,79.0,channel_1
2017-07-10 05:00:01,207.0,channel_1
2017-07-10 06:00:01,426.0,channel_1
2017-07-10 07:00:01,1201.0,channel_1
2017-07-10 08:00:01,2639.0,channel_1
2017-07-10 09:00:01,2256.0,channel_1
2017-07-10 10:00:01,2700.0,channel_1
2017-07-10 11:00:01,3423.0,channel_1
2017-07-10 12:00:01,4283.0,channel_1
2017-07-10 13:00:01,4798.0,channel_1
2017-07-10 14:00:01,4473.0,channel_1
2017-07-10 15:00:01,4182.0,channel_1
2017-07-10 16:00:01,4315.0,channel_1
2017-07-10 17:00:01,4621.0,channel_1
2017-07-10 18:00:01,3396.0,channel_1
2017-07-10 19:00:01,2417.0,channel_1
2017-07-10 20:00:01,1771.0,channel_1
2017-07-10 21:00:01,1505.0,channel_1
2017-07-10 22:00:01,928.0,channel_1
2017-07-10 23:00:01,631.0,channel_1
2017-07-11 00:00:01,223.0,channel_1
2017-07-11 01:00:01,94.0,channel_1
2017-07-11 02:00:01,110.0,channel_1
2017-07-11 03:00:01,57.0,channel_1
2017-07-11 04:00:01,77.0,channel_1
2017-07-11 05:00:01,204.0,channel_1
2017-07-11 06:00:01,539.0,channel_1
2017-07-11 07:00:01,1217.0,channel_1
2017-07-11 08:00:01,2684.0,channel_1
2017-07-11 09:00:01,2195.0,channel_1
2017-07-11 10:00:01,2592.0,channel_1
2017-07-11 11:00:01,3098.0,channel_1
2017-07-11 12:00:01,4273.0,channel_1
2017-07-11 13:00:01,4544.0,channel_1
2017-07-11 14:00:01,4341.0,channel_1
2017-07-11 15:00:01,4503.0,channel_1
2017-07-11 16:00:01,4419.0,channel_1
2017-07-11 17:00:01,4846.0,channel_1
2017-07-11 18:00:01,3681.0,channel_1
2017-07-11 19:00:01,2470.0,channel_1
2017-07-11 20:00:01,1999.0,channel_1
2017-07-11 21:00:01,1556.0,channel_1
2017-07-11 22:00:01,1021.0,channel_1
2017-07-11 23:00:01,744.0,channel_1
2017-07-12 00:00:01,280.0,channel_1
2017-07-12 01:00:01,122.0,channel_1
2017-07-12 02:00:01,78.0,channel_1
2017-07-12 03:00:01,43.0,channel_1
2017-07-12 04:00:01,84.0,channel_1
2017-07-12 05:00:01,211.0,channel_1
2017-07-12 06:00:01,569.0,channel_1
2017-07-12 07:00:01,1204.0,channel_1
2017-07-12 08:00:01,2649.0,channel_1
2017-07-12 09:00:01,2162.0,channel_1
2017-07-12 10:00:01,2809.0,channel_1
2017-07-12 11:00:01,3380.0,channel_1
2017-07-12 12:00:01,4512.0,channel_1
2017-07-12 13:00:01,4592.0,channel_1
2017-07-12 14:00:01,4729.0,channel_1
2017-07-12 15:00:01,4681.0,channel_1
2017-07-12 16:00:01,4438.0,channel_1
2017-07-12 17:00:01,4722.0,channel_1
2017-07-12 18:00:01,3695.0,channel_1
2017-07-12 19:00:01,2580.0,channel_1
2017-07-12 20:00:01,2003.0,channel_1
2017-07-12 21:00:01,1546.0,channel_1
2017-07-12 22:00:01,1095.0,channel_1
2017-07-12 23:00:01,727.0,channel_1
2017-07-13 00:00:01,359.0,channel_1
2017-07-13 01:00:01,184.0,channel_1
2017-07-13 02:00:01,142.0,channel_1
2017-07-13 03:00:01,74.0,channel_1
2017-07-13 04:00:01,66.0,channel_1
2017-07-13 05:00:01,242.0,channel_1
2017-07-13 06:00:01,511.0,channel_1
2017-07-13 07:00:01,1174.0,channel_1
2017-07-13 08:00:01,2533.0,channel_1
2017-07-13 09:00:01,2067.0,channel_1
2017-07-13 10:00:01,2573.0,channel_1
2017-07-13 11:00:01,3293.0,channel_1
2017-07-13 12:00:01,4080.0,channel_1
2017-07-13 13:00:01,4647.0,channel_1
2017-07-13 14:00:01,4149.0,channel_1
2017-07-13 15:00:01,4056.0,channel_1
2017-07-13 16:00:01,4960.0,channel_1
2017-07-13 17:00:01,6184.0,channel_1
2017-07-13 18:00:01,4737.0,channel_1
2017-07-13 19:00:01,3200.0,channel_1
2017-07-13 20:00:01,2051.0,channel_1
2017-07-13 21:00:01,1732.0,channel_1
2017-07-13 22:00:01,1355.0,channel_1
2017-07-13 23:00:01,947.0,channel_1
2017-07-14 00:00:01,482.0,channel_1
2017-07-14 01:00:01,244.0,channel_1
2017-07-14 02:00:01,204.0,channel_1
2017-07-14 03:00:01,120.0,channel_1
2017-07-14 04:00:01,136.0,channel_1
2017-07-14 05:00:01,199.0,channel_1
2017-07-14 06:00:01,465.0,channel_1
2017-07-14 07:00:01,1195.0,channel_1
2017-07-14 08:00:01,2479.0,channel_1
2017-07-14 09:00:01,2063.0,channel_1
2017-07-14 10:00:01,2356.0,channel_1
2017-07-14 11:00:01,3009.0,channel_1
2017-07-14 12:00:01,3873.0,channel_1
2017-07-14 13:00:01,4528.0,channel_1
2017-07-14 14:00:01,4260.0,channel_1
2017-07-14 15:00:01,4135.0,channel_1
2017-07-14 16:00:01,4411.0,channel_1
2017-07-14 17:00:01,4761.0,channel_1
2017-07-14 18:00:01,4286.0,channel_1
2017-07-14 19:00:01,3044.0,channel_1
2017-07-14 20:00:01,2386.0,channel_1
2017-07-14 21:00:01,2504.0,channel_1
2017-07-14 22:00:01,2168.0,channel_1
2017-07-14 23:00:01,1603.0,channel_1
2017-07-15 00:00:01,1183.0,channel_1
2017-07-15 01:00:01,866.0,channel_1
2017-07-15 02:00:01,593.0,channel_1
2017-07-15 03:00:01,566.0,channel_1
2017-07-15 04:00:01,354.0,channel_1
2017-07-15 05:00:01,301.0,channel_1
2017-07-15 06:00:01,291.0,channel_1
2017-07-15 07:00:01,389.0,channel_1
2017-07-15 08:00:01,823.0,channel_1
2017-07-15 09:00:01,1377.0,channel_1
2017-07-15 10:00:01,2193.0,channel_1
2017-07-15 11:00:01,3150.0,channel_1
2017-07-15 12:00:01,3688.0,channel_1
2017-07-15 13:00:01,4037.0,channel_1
2017-07-15 14:00:01,3820.0,channel_1
2017-07-15 15:00:01,3871.0,channel_1
2017-07-15 16:00:01,3987.0,channel_1
2017-07-15 17:00:01,4037.0,channel_1
2017-07-15 18:00:01,3098.0,channel_1
2017-07-15 19:00:01,3019.0,channel_1
2017-07-15 20:00:01,2011.0,channel_1
2017-07-15 21:00:01,1677.0,channel_1
2017-07-15 22:00:01,1853.0,channel_1
2017-07-15 23:00:01,1499.0,channel_1
2017-07-16 00:00:01,1097.0,channel_1
2017-07-16 01:00:01,969.0,channel_1
2017-07-16 02:00:01,668.0,channel_1
2017-07-16 03:00:01,665.0,channel_1
2017-07-16 04:00:01,415.0,channel_1
2017-07-16 05:00:01,308.0,channel_1
2017-07-16 06:00:01,274.0,channel_1
2017-07-16 07:00:01,391.0,channel_1
2017-07-16 08:00:01,550.0,channel_1
2017-07-16 09:00:01,1059.0,channel_1
2017-07-16 10:00:01,1724.0,channel_1
2017-07-16 11:00:01,2467.0,channel_1
2017-07-16 12:00:01,2867.0,channel_1
2017-07-16 13:00:01,3330.0,channel_1
2017-07-16 14:00:01,3493.0,channel_1
2017-07-16 15:00:01,3113.0,channel_1
2017-07-16 16:00:01,2922.0,channel_1
2017-07-16 17:00:01,2558.0,channel_1
2017-07-16 18:00:01,2431.0,channel_1
2017-07-16 19:00:01,1606.0,channel_1
2017-07-16 20:00:01,1160.0,channel_1
2017-07-16 21:00:01,940.0,channel_1
2017-07-16 22:00:01,758.0,channel_1
2017-07-16 23:00:01,525.0,channel_1
2017-07-17 00:00:01,199.0,channel_1
2017-07-17 01:00:01,112.0,channel_1
2017-07-17 02:00:01,87.0,channel_1
2017-07-17 03:00:01,44.0,channel_1
2017-07-17 04:00:01,95.0,channel_1
2017-07-17 05:00:01,220.0,channel_1
2017-07-17 06:00:01,461.0,channel_1
2017-07-17 07:00:01,1077.0,channel_1
2017-07-17 08:00:01,2610.0,channel_1
2017-07-17 09:00:01,2121.0,channel_1
2017-07-17 10:00:01,2226.0,channel_1
2017-07-17 11:00:01,2647.0,channel_1
2017-07-17 12:00:01,3676.0,channel_1
2017-07-17 13:00:01,3924.0,channel_1
2017-07-17 14:00:01,3404.0,channel_1
2017-07-17 15:00:01,3405.0,channel_1
2017-07-17 16:00:01,3651.0,channel_1
2017-07-17 17:00:01,4042.0,channel_1
2017-07-17 18:00:01,2948.0,channel_1
2017-07-17 19:00:01,1918.0,channel_1
2017-07-17 20:00:01,1336.0,channel_1
2017-07-17 21:00:01,1101.0,channel_1
2017-07-17 22:00:01,683.0,channel_1
2017-07-17 23:00:01,444.0,channel_1
2017-07-18 00:00:01,195.0,channel_1
2017-07-18 01:00:01,124.0,channel_1
2017-07-18 02:00:01,45.0,channel_1
2017-07-18 03:00:01,44.0,channel_1
2017-07-18 04:00:01,51.0,channel_1
2017-07-18 05:00:01,228.0,channel_1
2017-07-18 06:00:01,465.0,channel_1
2017-07-18 07:00:01,1265.0,channel_1
2017-07-18 08:00:01,2767.0,channel_1
2017-07-18 09:00:01,2183.0,channel_1
2017-07-18 10:00:01,2112.0,channel_1
2017-07-18 11:00:01,2590.0,channel_1
2017-07-18 12:00:01,3575.0,channel_1
2017-07-18 13:00:01,3624.0,channel_1
2017-07-18 14:00:01,3409.0,channel_1
2017-07-18 15:00:01,3452.0,channel_1
2017-07-18 16:00:01,3821.0,channel_1
2017-07-18 17:00:01,4380.0,channel_1
2017-07-18 18:00:01,3075.0,channel_1
2017-07-18 19:00:01,2000.0,channel_1
2017-07-18 20:00:01,1494.0,channel_1
2017-07-18 21:00:01,1293.0,channel_1
2017-07-18 22:00:01,858.0,channel_1
2017-07-18 23:00:01,587.0,channel_1
2017-07-19 00:00:01,239.0,channel_1
2017-07-19 01:00:01,77.0,channel_1
2017-07-19 02:00:01,46.0,channel_1
2017-07-19 03:00:01,34.0,channel_1
2017-07-19 04:00:01,67.0,channel_1
2017-07-19 05:00:01,228.0,channel_1
2017-07-19 06:00:01,502.0,channel_1
2017-07-19 07:00:01,1363.0,channel_1
2017-07-19 08:00:01,2914.0,channel_1
2017-07-19 09:00:01,2410.0,channel_1
2017-07-19 10:00:01,2182.0,channel_1
2017-07-19 11:00:01,2747.0,channel_1
2017-07-19 12:00:01,3890.0,channel_1
2017-07-19 13:00:01,3680.0,channel_1
2017-07-19 14:00:01,3473.0,channel_1
2017-07-19 15:00:01,3691.0,channel_1
2017-07-19 16:00:01,3827.0,channel_1
2017-07-19 17:00:01,4203.0,channel_1
2017-07-19 18:00:01,3185.0,channel_1
2017-07-19 19:00:01,2180.0,channel_1
2017-07-19 20:00:01,1635.0,channel_1
2017-07-19 21:00:01,1326.0,channel_1
2017-07-19 22:00:01,992.0,channel_1
2017-07-19 23:00:01,871.0,channel_1
2017-07-20 00:00:01,272.0,channel_1
2017-07-20 01:00:01,173.0,channel_1
2017-07-20 02:00:01,66.0,channel_1
2017-07-20 03:00:01,59.0,channel_1
2017-07-20 04:00:01,80.0,channel_1
2017-07-20 05:00:01,221.0,channel_1
2017-07-20 06:00:01,493.0,channel_1
2017-07-20 07:00:01,1228.0,channel_1
2017-07-20 08:00:01,2762.0,channel_1
2017-07-20 09:00:01,2091.0,channel_1
2017-07-20 10:00:01,2397.0,channel_1
2017-07-20 11:00:01,2577.0,channel_1
2017-07-20 12:00:01,3306.0,channel_1
2017-07-20 13:00:01,3351.0,channel_1
2017-07-20 14:00:01,3380.0,channel_1
2017-07-20 15:00:01,3368.0,channel_1
2017-07-20 16:00:01,3817.0,channel_1
2017-07-20 17:00:01,4553.0,channel_1
2017-07-20 18:00:01,3567.0,channel_1
2017-07-20 19:00:01,2361.0,channel_1
2017-07-20 20:00:01,1950.0,channel_1
2017-07-20 21:00:01,1623.0,channel_1
2017-07-20 22:00:01,1362.0,channel_1
2017-07-20 23:00:01,1012.0,channel_1
2017-07-21 00:00:01,449.0,channel_1
2017-07-21 01:00:01,191.0,channel_1
2017-07-21 02:00:01,167.0,channel_1
2017-07-21 03:00:01,112.0,channel_1
2017-07-21 04:00:01,102.0,channel_1
2017-07-21 05:00:01,288.0,channel_1
2017-07-21 06:00:01,476.0,channel_1
2017-07-21 07:00:01,1107.0,channel_1
2017-07-21 08:00:01,2671.0,channel_1
2017-07-21 09:00:01,2149.0,channel_1
2017-07-21 10:00:01,2492.0,channel_1
2017-07-21 11:00:01,2775.0,channel_1
2017-07-21 12:00:01,3593.0,channel_1
2017-07-21 13:00:01,4030.0,channel_1
2017-07-21 14:00:01,3716.0,channel_1
2017-07-21 15:00:01,3967.0,channel_1
2017-07-21 16:00:01,4235.0,channel_1
2017-07-21 17:00:01,5002.0,channel_1
2017-07-21 18:00:01,4060.0,channel_1
2017-07-21 19:00:01,3257.0,channel_1
2017-07-21 20:00:01,2391.0,channel_1
2017-07-21 21:00:01,2234.0,channel_1
2017-07-21 22:00:01,2159.0,channel_1
2017-07-21 23:00:01,1669.0,channel_1
2017-07-22 00:00:01,1048.0,channel_1
2017-07-22 01:00:01,829.0,channel_1
2017-07-22 02:00:01,621.0,channel_1
2017-07-22 03:00:01,394.0,channel_1
2017-07-22 04:00:01,348.0,channel_1
2017-07-22 05:00:01,199.0,channel_1
2017-07-22 06:00:01,309.0,channel_1
2017-07-22 07:00:01,371.0,channel_1
2017-07-22 08:00:01,727.0,channel_1
2017-07-22 09:00:01,1286.0,channel_1
2017-07-22 10:00:01,1987.0,channel_1
2017-07-22 11:00:01,2577.0,channel_1
2017-07-22 12:00:01,3580.0,channel_1
2017-07-22 13:00:01,3614.0,channel_1
2017-07-22 14:00:01,3287.0,channel_1
2017-07-22 15:00:01,3435.0,channel_1
2017-07-22 16:00:01,3432.0,channel_1
2017-07-22 17:00:01,3584.0,channel_1
2017-07-22 18:00:01,3049.0,channel_1
2017-07-22 19:00:01,2596.0,channel_1
2017-07-22 20:00:01,2053.0,channel_1
2017-07-22 21:00:01,1604.0,channel_1
2017-07-22 22:00:01,1802.0,channel_1
2017-07-22 23:00:01,1456.0,channel_1
2017-07-23 00:00:01,1231.0,channel_1
2017-07-23 01:00:01,1067.0,channel_1
2017-07-23 02:00:01,767.0,channel_1
2017-07-23 03:00:01,630.0,channel_1
2017-07-23 04:00:01,398.0,channel_1
2017-07-23 05:00:01,382.0,channel_1
2017-07-23 06:00:01,343.0,channel_1
2017-07-23 07:00:01,363.0,channel_1
2017-07-23 08:00:01,555.0,channel_1
2017-07-23 09:00:01,1056.0,channel_1
2017-07-23 10:00:01,1617.0,channel_1
2017-07-23 11:00:01,2512.0,channel_1
2017-07-23 12:00:01,3184.0,channel_1
2017-07-23 13:00:01,3187.0,channel_1
2017-07-23 14:00:01,3218.0,channel_1
2017-07-23 15:00:01,2905.0,channel_1
2017-07-23 16:00:01,3068.0,channel_1
2017-07-23 17:00:01,2491.0,channel_1
2017-07-23 18:00:01,2204.0,channel_1
2017-07-23 19:00:01,1606.0,channel_1
2017-07-23 20:00:01,1300.0,channel_1
2017-07-23 21:00:01,1042.0,channel_1
2017-07-23 22:00:01,900.0,channel_1
2017-07-23 23:00:01,579.0,channel_1
2017-07-24 00:00:01,228.0,channel_1
2017-07-24 01:00:01,82.0,channel_1
2017-07-24 02:00:01,88.0,channel_1
2017-07-24 03:00:01,52.0,channel_1
2017-07-24 04:00:01,67.0,channel_1
2017-07-24 05:00:01,229.0,channel_1
2017-07-24 06:00:01,417.0,channel_1
2017-07-24 07:00:01,1251.0,channel_1
2017-07-24 08:00:01,2719.0,channel_1
2017-07-24 09:00:01,2246.0,channel_1
2017-07-24 10:00:01,2498.0,channel_1
2017-07-24 11:00:01,3294.0,channel_1
2017-07-24 12:00:01,3743.0,channel_1
2017-07-24 13:00:01,3873.0,channel_1
2017-07-24 14:00:01,3659.0,channel_1
2017-07-24 15:00:01,3472.0,channel_1
2017-07-24 16:00:01,3647.0,channel_1
2017-07-24 17:00:01,4343.0,channel_1
2017-07-24 18:00:01,3421.0,channel_1
2017-07-24 19:00:01,2055.0,channel_1
2017-07-24 20:00:01,1387.0,channel_1
2017-07-24 21:00:01,1269.0,channel_1
2017-07-24 22:00:01,991.0,channel_1
2017-07-24 23:00:01,531.0,channel_1
2017-07-25 00:00:01,200.0,channel_1
2017-07-25 01:00:01,115.0,channel_1
2017-07-25 02:00:01,75.0,channel_1
2017-07-25 03:00:01,46.0,channel_1
2017-07-25 04:00:01,61.0,channel_1
2017-07-25 05:00:01,179.0,channel_1
2017-07-25 06:00:01,529.0,channel_1
2017-07-25 07:00:01,1334.0,channel_1
2017-07-25 08:00:01,2876.0,channel_1
2017-07-25 09:00:01,2137.0,channel_1
2017-07-25 10:00:01,2223.0,channel_1
2017-07-25 11:00:01,2574.0,channel_1
2017-07-25 12:00:01,3334.0,channel_1
2017-07-25 13:00:01,3602.0,channel_1
2017-07-25 14:00:01,3452.0,channel_1
2017-07-25 15:00:01,3451.0,channel_1
2017-07-25 16:00:01,3861.0,channel_1
2017-07-25 17:00:01,4371.0,channel_1
2017-07-25 18:00:01,3239.0,channel_1
2017-07-25 19:00:01,2141.0,channel_1
2017-07-25 20:00:01,1476.0,channel_1
2017-07-25 21:00:01,1460.0,channel_1
2017-07-25 22:00:01,1055.0,channel_1
2017-07-25 23:00:01,578.0,channel_1
2017-07-26 00:00:01,257.0,channel_1
2017-07-26 01:00:01,87.0,channel_1
2017-07-26 02:00:01,57.0,channel_1
2017-07-26 03:00:01,37.0,channel_1
2017-07-26 04:00:01,61.0,channel_1
2017-07-26 05:00:01,200.0,channel_1
2017-07-26 06:00:01,515.0,channel_1
2017-07-26 07:00:01,1292.0,channel_1
2017-07-26 08:00:01,2708.0,channel_1
2017-07-26 09:00:01,2217.0,channel_1
2017-07-26 10:00:01,2485.0,channel_1
2017-07-26 11:00:01,2697.0,channel_1
2017-07-26 12:00:01,3762.0,channel_1
2017-07-26 13:00:01,3780.0,channel_1
2017-07-26 14:00:01,3663.0,channel_1
2017-07-26 15:00:01,3609.0,channel_1
2017-07-26 16:00:01,4018.0,channel_1
